0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-0.99,2.27,9.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-0.99,2.27,9.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-0.99,2.16,9.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-0.99,2.16,9.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-1.10,2.16,9.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-1.10,2.16,9.50,-0.01,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,
-1.14,2.08,9.69,-0.01,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,
-0.99,1.93,9.65,-0.01,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,
-1.06,1.54,10.07,-0.01,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,
-1.14,0.93,9.15,-0.01,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,
-1.14,0.93,9.15,0.00,-0.02,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,
-1.14,0.93,9.15,0.02,-0.01,-0.19,0.00,0.00,0.00,0.00,0.00,0.00,
-1.18,1.47,9.76,0.02,-0.01,-0.19,0.00,0.00,0.00,0.00,0.00,0.00,
-1.25,1.81,10.07,0.02,-0.01,-0.19,0.00,0.00,0.00,0.00,0.00,0.00,
-1.02,1.47,9.57,0.02,-0.01,-0.19,0.00,0.00,0.00,0.00,0.00,0.00,
-1.02,1.47,9.57,0.02,-0.06,-0.33,0.00,0.00,0.00,0.00,0.00,0.00,
-1.02,1.47,9.57,-0.05,-0.05,-0.35,0.00,0.00,0.00,0.00,0.00,0.00,
-1.18,0.70,9.04,-0.05,-0.05,-0.35,0.00,0.00,0.00,0.00,0.00,0.00,
-1.87,0.55,9.65,-0.05,-0.05,-0.35,0.00,0.00,0.00,0.00,0.00,0.00,
-1.87,0.55,9.65,0.09,-0.04,-0.55,0.00,0.00,0.00,0.00,0.00,0.00,
