-2.67,-9.53,2.60,-0.06,-0.01,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,

-2.67,-9.53,2.60,0.03,-0.08,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,

-2.48,-10.41,1.68,0.03,-0.08,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,

-2.06,-10.14,1.18,0.03,-0.08,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,

-2.06,-10.14,1.18,0.06,-0.02,-0.25,0.00,0.00,0.00,0.00,0.00,0.00,

-1.91,-10.06,2.22,0.06,-0.02,-0.25,0.00,0.00,0.00,0.00,0.00,0.00,

-1.91,-10.06,2.22,-0.01,-0.04,-0.31,0.00,0.00,0.00,0.00,0.00,0.00,

-1.33,-8.15,2.60,-0.01,-0.04,-0.31,0.00,0.00,0.00,0.00,0.00,0.00,

-1.10,-8.45,2.06,-0.01,-0.04,-0.31,0.00,0.00,0.00,0.00,0.00,0.00,

-1.10,-8.45,2.06,-0.00,-0.06,-0.16,0.00,0.00,0.00,0.00,0.00,0.00,

-0.68,-8.49,1.57,-0.00,-0.06,-0.16,0.00,0.00,0.00,0.00,0.00,0.00,

-1.33,-8.95,2.14,-0.00,-0.06,-0.16,0.00,0.00,0.00,0.00,0.00,0.00,

-0.60,-8.84,2.83,-0.00,-0.06,-0.16,0.00,0.00,0.00,0.00,0.00,0.00,

-0.79,-9.34,3.33,-0.00,-0.06,-0.16,0.00,0.00,0.00,0.00,0.00,0.00,

-0.79,-9.34,3.33,1.70,-0.05,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,

-0.76,-8.84,3.60,1.70,-0.05,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,

-0.64,-8.22,4.90,1.70,-0.05,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,

-0.72,-5.46,7.46,1.70,-0.05,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,

-0.57,-3.66,8.88,1.70,-0.05,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,

-0.57,-3.66,8.88,3.85,-0.06,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,

-0.72,-0.60,9.96,3.85,-0.06,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,

-0.64,3.50,9.57,3.85,-0.06,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,

-0.64,3.50,9.57,-0.17,0.05,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,

-0.60,-0.37,9.57,-0.17,0.05,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,

-0.60,-0.37,9.57,0.02,0.04,-0.19,0.00,0.00,0.00,0.00,0.00,0.00,

-0.64,1.24,10.38,0.02,0.04,-0.19,0.00,0.00,0.00,0.00,0.00,0.00,

-1.14,1.32,10.38,0.02,0.04,-0.19,0.00,0.00,0.00,0.00,0.00,0.00,

-1.14,1.32,10.38,0.01,-0.04,-0.22,0.00,0.00,0.00,0.00,0.00,0.00,

-1.02,0.82,9.65,0.01,-0.04,-0.22,0.00,0.00,0.00,0.00,0.00,0.00,

-0.95,1.20,9.61,0.01,-0.04,-0.22,0.00,0.00,0.00,0.00,0.00,0.00,

-0.83,1.32,9.50,0.01,-0.04,-0.22,0.00,0.00,0.00,0.00,0.00,0.00,

-0.76,1.28,9.04,0.01,-0.04,-0.22,0.00,0.00,0.00,0.00,0.00,0.00,

-0.76,1.28,9.04,0.03,-0.02,-0.29,0.00,0.00,0.00,0.00,0.00,0.00,

-0.76,1.28,9.04,-0.01,-0.02,-0.29,0.00,0.00,0.00,0.00,0.00,0.00,

-0.99,1.39,9.61,-0.01,-0.02,-0.29,0.00,0.00,0.00,0.00,0.00,0.00,

-0.95,1.70,9.50,-0.01,-0.02,-0.29,0.00,0.00,0.00,0.00,0.00,0.00,

-0.95,1.70,9.50,-0.01,-0.02,-0.29,0.08,-0.02,-0.70,0.71,0.71,0.03,

-1.06,1.85,9.50,-0.01,-0.02,-0.29,0.08,-0.02,-0.70,0.71,0.71,0.03,

-1.06,1.85,9.50,0.00,-0.01,-0.26,0.08,-0.02,-0.70,0.71,0.71,0.03,

-0.95,2.23,9.38,0.00,-0.01,-0.26,0.08,-0.02,-0.70,0.71,0.71,0.03,

-0.99,2.81,9.54,0.00,-0.01,-0.26,0.08,-0.02,-0.70,0.71,0.71,0.03,

-0.99,2.81,9.54,0.02,0.01,-0.13,0.08,-0.02,-0.70,0.71,0.71,0.03,

-0.91,1.96,9.73,0.02,0.01,-0.13,0.08,-0.02,-0.70,0.71,0.71,0.03,

-0.91,1.96,9.73,0.00,-0.02,-0.06,0.08,-0.02,-0.70,0.71,0.71,0.03,
