0.69,9.49,0.35,0.02,-0.04,-0.02,766,1
1.89,10.07,1.71,0.01,0.00,0.01,771,2
0.69,9.49,0.35,0.01,-0.03,-0.02,775,1
1.58,10.11,1.71,0.01,0.00,0.01,778,2
0.69,9.49,0.35,0.00,-0.03,-0.01,782,1
1.58,10.11,1.71,0.02,-0.01,-0.01,786,2
0.73,9.45,0.27,0.00,-0.03,-0.01,790,1
1.58,10.11,1.71,0.02,0.00,-0.01,795,2
0.77,9.56,0.43,0.00,-0.03,-0.01,799,1
1.66,10.03,2.13,0.02,0.00,-0.01,802,2
0.77,9.68,0.31,0.00,-0.03,-0.01,806,1
1.66,10.22,1.59,0.02,0.00,-0.01,812,2
0.77,9.68,0.31,-0.01,-0.02,0.00,816,1
1.96,10.26,1.67,0.02,0.00,-0.01,820,2
0.77,9.68,0.31,0.00,-0.01,0.00,824,1
1.89,10.22,1.82,0.02,0.00,-0.01,828,2
0.73,9.60,0.27,0.00,-0.01,0.00,833,1
1.89,10.22,1.82,0.00,0.02,-0.02,837,2
0.73,9.49,0.12,0.00,-0.01,0.00,841,1
1.89,10.22,1.82,0.02,0.03,-0.02,845,2
0.65,9.41,0.46,0.00,-0.01,0.00,849,1
1.85,9.80,1.55,0.02,0.03,-0.02,854,2
0.69,9.64,0.20,0.00,-0.01,0.00,857,1
1.73,9.80,1.79,0.02,0.03,-0.02,861,2
0.80,9.72,0.35,0.00,-0.01,0.00,866,1
1.70,9.95,1.67,0.02,0.03,-0.02,869,2
0.80,9.72,0.35,-0.03,-0.00,0.04,874,1
1.70,9.95,1.67,-0.01,0.02,-0.03,877,2
0.80,9.72,0.35,-0.02,-0.00,0.03,881,1
1.70,9.95,1.67,-0.02,0.02,-0.03,886,2
0.88,9.72,0.43,-0.02,-0.00,0.03,890,1
1.70,9.95,1.67,-0.00,0.04,-0.03,894,2
0.88,9.87,0.35,-0.02,-0.00,0.03,899,1
1.70,9.76,1.75,-0.00,0.04,-0.03,903,2
0.92,9.95,0.31,-0.02,-0.00,0.03,907,1
1.62,9.68,1.67,-0.00,0.04,-0.03,911,2
0.92,9.95,0.31,-0.03,0.00,0.05,914,1
1.66,9.84,1.63,-0.00,0.04,-0.03,918,2
0.92,9.95,0.31,-0.03,0.00,0.06,922,1
1.66,9.84,1.63,0.01,0.04,-0.03,926,2
0.92,10.06,0.46,-0.03,0.00,0.06,929,1
1.66,9.84,1.63,-0.00,0.04,-0.03,933,2
0.92,10.02,0.50,-0.03,0.00,0.06,937,1
1.62,9.72,1.63,-0.00,0.04,-0.03,942,2
0.92,9.98,0.50,-0.03,0.00,0.06,946,1
1.58,9.72,1.67,-0.00,0.04,-0.03,950,2
0.92,9.98,0.50,-0.02,0.01,0.07,953,1
1.54,9.76,1.63,-0.00,0.04,-0.03,957,2
0.88,9.87,0.54,-0.02,0.01,0.07,961,1
1.54,9.76,1.63,-0.02,0.04,-0.02,965,2
0.88,9.95,0.43,-0.02,0.01,0.07,969,1
1.62,9.72,1.63,-0.02,0.04,-0.02,973,2
0.92,9.98,0.50,-0.02,0.01,0.07,977,1
1.62,9.80,1.63,-0.02,0.04,-0.02,980,2
0.92,9.98,0.46,-0.02,0.01,0.07,985,1
1.62,9.80,1.63,-0.02,0.04,-0.02,989,2
0.92,9.98,0.46,-0.01,0.02,0.06,993,1
1.62,9.84,1.67,-0.02,0.04,-0.02,997,2
0.92,9.95,0.54,-0.01,0.02,0.06,1001,1
1.62,9.84,1.67,-0.02,0.04,-0.01,1004,2
0.88,9.95,0.50,-0.01,0.02,0.06,1008,1
1.62,9.91,1.67,-0.02,0.04,-0.01,1011,2
0.88,10.14,0.54,-0.01,0.02,0.06,1015,1
1.66,9.91,1.67,-0.02,0.04,-0.01,1019,2
0.88,10.14,0.54,-0.00,0.03,0.05,1024,1
1.66,9.99,1.59,-0.02,0.04,-0.01,1028,2
0.92,10.18,0.50,-0.00,0.03,0.05,1032,1
1.66,9.99,1.59,-0.02,0.03,0.00,1036,2
0.84,10.10,0.50,-0.00,0.03,0.05,1040,1
1.66,9.99,1.59,-0.04,0.03,0.01,1045,2
0.88,9.98,0.50,-0.00,0.03,0.05,1048,1
1.70,10.03,1.59,-0.04,0.03,0.01,1053,2
0.88,10.06,0.50,-0.00,0.03,0.05,1057,1
1.66,10.03,1.59,-0.04,0.03,0.01,1061,2
0.88,10.06,0.54,-0.00,0.03,0.05,1064,1
1.62,9.95,1.59,-0.04,0.03,0.01,1069,2
0.88,10.06,0.54,-0.00,0.04,0.04,1073,1
1.66,9.91,1.67,-0.04,0.03,0.01,1077,2
0.88,9.95,0.43,-0.00,0.04,0.04,1081,1
1.66,9.91,1.67,-0.04,0.02,0.03,1085,2
0.88,9.95,0.43,-0.00,0.04,0.04,1088,1
1.58,9.84,1.71,-0.04,0.02,0.03,1093,2
0.88,9.95,0.46,-0.00,0.04,0.04,1096,1
1.62,9.80,1.63,-0.04,0.02,0.03,1100,2
0.92,9.98,0.54,-0.00,0.04,0.04,1104,1
1.62,9.84,1.67,-0.04,0.02,0.03,1107,2
0.92,9.98,0.54,0.01,0.05,0.02,1112,1
1.62,9.84,1.67,-0.07,0.01,0.04,1116,2
0.92,10.10,0.46,0.01,0.05,0.02,1120,1
1.62,9.72,1.59,-0.07,0.01,0.04,1124,2
0.96,10.14,0.46,0.01,0.05,0.02,1128,1
1.62,9.76,1.63,-0.07,0.01,0.04,1132,2
0.96,10.21,0.50,0.01,0.05,0.02,1135,1
1.58,9.80,1.63,-0.07,0.01,0.04,1139,2
0.96,10.21,0.50,0.01,0.05,0.00,1143,1
1.62,9.80,1.63,-0.07,0.01,0.04,1147,2
0.96,10.21,0.50,0.01,0.05,0.01,1152,1
1.62,9.80,1.63,-0.06,-0.01,0.03,1156,2
0.92,10.29,0.46,0.01,0.05,0.01,1160,1
1.62,9.80,1.63,-0.06,-0.00,0.03,1163,2
1.00,10.29,0.43,0.01,0.05,0.01,1167,1
1.58,9.64,1.67,-0.06,-0.00,0.03,1172,2
1.00,10.33,0.43,0.01,0.05,0.01,1175,1
1.62,9.80,1.63,-0.06,-0.00,0.03,1179,2
1.00,10.33,0.43,0.01,0.05,0.00,1183,1
1.66,9.84,1.59,-0.06,-0.00,0.03,1187,2
1.00,10.33,0.43,0.00,0.05,0.00,1191,1
1.66,9.84,1.59,-0.04,-0.01,0.02,1197,2
0.96,10.29,0.35,0.00,0.05,0.00,1201,1
1.66,9.84,1.59,-0.05,-0.02,0.02,1205,2
0.96,10.21,0.31,0.00,0.05,0.00,1208,1
1.70,9.80,1.67,-0.05,-0.02,0.02,1212,2
0.88,10.18,0.31,0.00,0.05,0.00,1216,1
1.66,9.84,1.67,-0.05,-0.02,0.02,1219,2
0.88,10.18,0.31,0.00,0.04,0.00,1224,1
1.70,9.88,1.67,-0.05,-0.02,0.02,1227,2
0.88,10.18,0.31,0.00,0.04,0.00,1231,1
1.70,9.88,1.67,-0.02,-0.03,0.00,1235,2
0.77,9.95,0.27,0.00,0.04,0.00,1240,1
1.70,9.88,1.67,-0.02,-0.02,-0.00,1245,2
0.80,9.91,0.31,0.00,0.04,0.00,1249,1
1.73,9.99,1.63,-0.02,-0.02,-0.00,1253,2
0.73,9.87,0.31,0.00,0.04,0.00,1256,1
1.81,10.03,1.63,-0.02,-0.02,-0.00,1260,2
0.77,9.95,0.31,0.00,0.04,0.00,1265,1
1.77,10.11,1.67,-0.02,-0.02,-0.00,1268,2
0.77,9.95,0.31,0.01,0.02,-0.01,1273,1
